,USPS,ST,NAME,ZCTA5,LAT,LON
427,Kärnten,K,Kumitz,9523,46.6513,13.8788
428,Kärnten,K,St. Magdalen,9524,46.6167,13.8833
429,Kärnten,K,Landskron,9524,46.6167,13.8833
430,Kärnten,K,St. Ulrich,9524,46.6089,13.9164
431,Kärnten,K,Villach-Seebach-Wasenboden,9524,46.6513,13.8788
432,Kärnten,K,Mittewald,9580,46.5897,13.8906
433,Kärnten,K,Kratschach,9580,46.6,13.9
434,Kärnten,K,St. Niklas an der Drau,9580,46.6042,13.8644
435,Kärnten,K,Drobollach am Faaker See,9580,46.5833,13.9167
436,Kärnten,K,Bogenfeld,9580,46.5833,13.9333
437,Kärnten,K,Großsattel,9580,46.6,13.9167
438,Kärnten,K,Egg am Faaker See,9580,46.5868,13.9337
439,Kärnten,K,Serai,9580,46.5645,13.8748
440,Kärnten,K,Greuth,9580,46.5645,13.8748
441,Kärnten,K,Graschitz,9580,46.5645,13.8748
442,Kärnten,K,Villach-Warmbad-Judendorf,9585,46.6072,13.7969
443,Kärnten,K,Unterschütt,9586,46.5656,13.7861
444,Kärnten,K,Oberfederaun,9586,46.5833,13.8167
445,Kärnten,K,Unterfederaun,9586,46.5758,13.7778
446,Kärnten,K,Oberschütt,9586,46.5697,13.7581
447,Kärnten,K,Oberschütt,9587,46.5697,13.7581
448,Kärnten,K,Vorderberg,9614,46.5969,13.5233
449,Kärnten,K,Bodenhof,9614,46.5974,13.5657
450,Kärnten,K,Förolach,9615,46.6328,13.4717
451,Kärnten,K,Köstendorf,9615,46.6167,13.5
452,Kärnten,K,Görtschach,9615,46.6128,13.465
453,Kärnten,K,Presseggen,9615,46.5974,13.5657
454,Kärnten,K,Möderndorf,9615,46.6128,13.3658
455,Kärnten,K,Latschach,9615,46.6,13.4667
456,Kärnten,K,Siebenbrünn,9615,46.5974,13.5657
457,Kärnten,K,Wittenig,9615,46.5974,13.5657
458,Kärnten,K,Schinzengraben,9615,46.5974,13.5657
459,Kärnten,K,Zuchen,9615,46.5974,13.5657
460,Kärnten,K,Schinzengraben,9615,46.5974,13.5657
461,Kärnten,K,Sonnenalpe Nassfeld,9620,46.5633,13.2739
462,Kärnten,K,Obermöschach,9620,46.6389,13.3492
463,Kärnten,K,Möderndorf,9620,46.6128,13.3658
464,Kärnten,K,Brunn,9620,46.65,13.3167
465,Kärnten,K,Kameritsch,9620,46.6333,13.3167
466,Kärnten,K,Lassendorf,9620,46.6619,13.3069
467,Kärnten,K,Untermöschach,9620,46.6333,13.35
468,Kärnten,K,Kraschach,9620,46.6333,13.3167
469,Kärnten,K,Radnig,9620,46.6444,13.3639
470,Kärnten,K,Hermagor,9620,46.6272,13.3672
471,Kärnten,K,Jadersdorf,9620,46.6631,13.3253
472,Kärnten,K,Liesch,9620,46.65,13.3333
473,Kärnten,K,Obervellach,9620,46.6335,13.3955
474,Kärnten,K,Wulzentratten,9620,46.6667,13.2833
475,Kärnten,K,Untervellach,9620,46.6214,13.3931
476,Kärnten,K,Mitschig,9620,46.6244,13.3392
477,Kärnten,K,Kreuth ob Möschach,9620,46.6322,13.3438
478,Kärnten,K,Kühweg,9620,46.6333,13.3667
479,Kärnten,K,Presseggersee,9620,46.631,13.438
480,Kärnten,K,Guggenberg,9620,46.6333,13.3
481,Kärnten,K,Eggforst,9620,46.6296,13.3962
482,Kärnten,K,Watschig,9620,46.6194,13.31
483,Kärnten,K,Burgstall,9620,46.6296,13.3962
484,Kärnten,K,St. Lorenzen im Gitschtal,9620,46.65,13.3
485,Kärnten,K,Sonnleitn,9620,46.6296,13.3962
486,Kärnten,K,Radnigforst,9620,46.6296,13.3962
487,Kärnten,K,Potschach,9620,46.6296,13.3962
488,Kärnten,K,Postran,9620,46.6296,13.3962
489,Kärnten,K,Podlanig,9620,46.6296,13.3962
490,Kärnten,K,Neuprießenegg,9620,46.6296,13.3962
491,Kärnten,K,Neudorf,9620,46.6296,13.3962
492,Kärnten,K,Kühwegboden,9620,46.6296,13.3962
493,Kärnten,K,Kraß,9620,46.6296,13.3962
494,Kärnten,K,Khünburg,9620,46.6296,13.3962
495,Kärnten,K,Grünburg,9620,46.6296,13.3962
496,Kärnten,K,Braunitzen,9620,46.6296,13.3962
497,Kärnten,K,Bergl,9620,46.6296,13.3962
498,Kärnten,K,Aigen,9620,46.6296,13.3962
499,Kärnten,K,Weißbriach,9622,46.6872,13.2469
500,Kärnten,K,Leditz,9622,46.6833,13.2667
501,Kärnten,K,Golz,9622,46.6833,13.2667
502,Kärnten,K,Langwiesen,9622,46.6296,13.3962
503,Kärnten,K,Regitt,9622,46.6296,13.3962
504,Kärnten,K,Pölland,9623,46.6375,13.5219
505,Kärnten,K,Hadersdorf,9623,46.6167,13.55
506,Kärnten,K,Matschiedl,9623,46.63,13.5414
507,Kärnten,K,St. Paul an der Gail,9623,46.6186,13.5206
508,Kärnten,K,Edling,9623,46.6167,13.5167
509,Kärnten,K,Tratten,9623,46.6258,13.5386
510,Kärnten,K,Köstendorf,9623,46.6167,13.5
511,Kärnten,K,Bach,9623,46.6167,13.5333
512,Kärnten,K,St. Stefan an der Gail,9623,46.6296,13.3962
513,Kärnten,K,Sussawitsch,9623,46.6296,13.3962
514,Kärnten,K,Latschach,9623,46.6296,13.3962
515,Kärnten,K,Bichlhof,9623,46.6296,13.3962
516,Kärnten,K,Dragantschach,9623,46.6296,13.3962
517,Kärnten,K,Nieselach,9623,46.6296,13.3962
518,Kärnten,K,Pörtschach,9623,46.6296,13.3962
519,Kärnten,K,Schmölzing,9623,46.6296,13.3962
520,Kärnten,K,Karnitzen,9623,46.6296,13.3962
521,Kärnten,K,Dellach,9624,46.6078,13.4458
522,Kärnten,K,Fritzendorf,9624,46.6333,13.4
523,Kärnten,K,Kreuth ob Mellweg,9624,46.6134,13.4467
524,Kärnten,K,Paßriach,9624,46.6167,13.45
525,Kärnten,K,Mellweg,9624,46.6,13.45
526,Kärnten,K,Egg,9624,46.6144,13.4086
527,Kärnten,K,Nampolach,9624,46.6,13.4833
528,Kärnten,K,Micheldorf,9624,46.6167,13.4
529,Kärnten,K,Latschach,9624,46.6,13.4667
530,Kärnten,K,Potschach,9624,46.6296,13.3962
531,Kärnten,K,Brugg,9624,46.6167,13.4167
532,Kärnten,K,Süßenberg,9624,46.6296,13.3962
533,Kärnten,K,Götzing,9624,46.6167,13.4167
534,Kärnten,K,Mellach,9624,46.6167,13.4167
535,Kärnten,K,Schlanitzen,9631,46.6,13.2833
536,Kärnten,K,Jenig,9631,46.6277,13.2527
537,Kärnten,K,Rattendorf,9631,46.6207,13.2538
538,Kärnten,K,Tramun,9631,46.65,13.25
539,Kärnten,K,Kreuth ob Rattendorf,9631,46.6386,13.2694
540,Kärnten,K,Kleinbergl,9631,46.6358,13.2722
541,Kärnten,K,Anraun,9631,46.6427,13.1595
542,Kärnten,K,Tröpolach,9631,46.6128,13.2756
543,Kärnten,K,Achleiten,9631,46.6427,13.1595
544,Kärnten,K,Danz,9631,46.6427,13.1595
545,Kärnten,K,Schimanberg,9631,46.6427,13.1595
546,Kärnten,K,Schmidt,9631,46.6427,13.1595
547,Kärnten,K,Waidegg,9631,46.6427,13.1595
548,Kärnten,K,Oberdöbernitzen,9632,46.6335,13.1765
549,Kärnten,K,Treßdorf,9632,46.6399,13.1972
550,Kärnten,K,Stöfflerberg,9632,46.6503,13.194
551,Kärnten,K,Kirchbach,9632,46.6416,13.1845
552,Kärnten,K,Hochwart,9632,46.6495,13.2199
553,Kärnten,K,Unterdöbernitzen,9632,46.6299,13.1907
554,Kärnten,K,Staudachberg,9632,46.6427,13.1595
555,Kärnten,K,Wassertheurerberg,9632,46.6427,13.1595
556,Kärnten,K,Krieben,9632,46.6427,13.1595
557,Kärnten,K,Unterbuchach,9633,46.6278,13.1415
558,Kärnten,K,Reisach,9633,46.6493,13.1535
559,Kärnten,K,Stranig,9633,46.6355,13.1605
560,Kärnten,K,Reißkofelbad,9633,46.6427,13.1595
561,Kärnten,K,Schönboden,9633,46.6427,13.1595
562,Kärnten,K,Forst,9633,46.6427,13.1595
563,Kärnten,K,Rinsenegg,9633,46.6427,13.1595
564,Kärnten,K,Grafendorf,9634,46.6584,13.1136
565,Kärnten,K,Gundersheim,9634,46.6473,13.1214
566,Kärnten,K,Goderschach,9634,46.6359,13.1419
567,Kärnten,K,Griminitzen,9634,46.6433,13.115
568,Kärnten,K,Oberbuchach,9634,46.6315,13.1157
569,Kärnten,K,Schmalzgrube,9634,46.6427,13.1595
570,Kärnten,K,Bodenmühl,9634,46.6427,13.1595
571,Kärnten,K,Lenzhof,9634,46.6427,13.1595
572,Kärnten,K,Rauth,9634,46.6427,13.1595
573,Kärnten,K,Welzberg,9634,46.6427,13.1595
574,Kärnten,K,Katlingberg,9634,46.6427,13.1595
575,Kärnten,K,Weidenburg,9635,46.6475,13.0333
576,Kärnten,K,Stollwitz,9635,46.6705,13.0494
577,Kärnten,K,Dellach,9635,46.6617,13.0797
578,Kärnten,K,Leifling,9635,46.6667,13.1
579,Kärnten,K,Nölbling,9635,46.6461,13.0867
580,Kärnten,K,Kronhof,9635,46.65,13.0667
581,Kärnten,K,St. Daniel,9635,46.6625,13.0575
582,Kärnten,K,Goldberg,9635,46.6744,13.0703
583,Kärnten,K,Wieserberg,9635,46.6427,13.1595
584,Kärnten,K,Gratzhof,9635,46.6427,13.1595
585,Kärnten,K,Rüben,9635,46.6427,13.1595
586,Kärnten,K,Gurina,9635,46.6427,13.1595
587,Kärnten,K,Monsell,9635,46.6427,13.1595
588,Kärnten,K,Krieghof,9640,46.65,13.0333
589,Kärnten,K,Dolling,9640,46.65,13.0167
590,Kärnten,K,Gentschach,9640,46.6769,12.9656
591,Kärnten,K,Dobra,9640,46.7,13
592,Kärnten,K,Mandorf,9640,46.6833,13.0167
593,Kärnten,K,Kreuth,9640,46.6822,12.9856
594,Kärnten,K,Plöcken,9640,46.6167,12.95
595,Kärnten,K,Höfling,9640,46.6666,13.0374
596,Kärnten,K,Laas,9640,46.7,12.9889
597,Kärnten,K,Kötschach,9640,46.6817,13.0069
598,Kärnten,K,Lanz,9640,46.7,13
599,Kärnten,K,Würmlach,9640,46.6566,13.0148
600,Kärnten,K,Höfling,9640,46.6666,13.0374
601,Kärnten,K,Mauthen,9640,46.6653,12.9986
602,Kärnten,K,Sittmoos,9640,46.6833,12.9333
603,Kärnten,K,Kosta,9640,46.672,12.999
604,Kärnten,K,Mahlbach,9640,46.672,12.999
605,Kärnten,K,Buchach,9640,46.672,12.999
606,Kärnten,K,Nischlwitz,9640,46.672,12.999
607,Kärnten,K,Wetzmann,9640,46.672,12.999
608,Kärnten,K,Plon,9640,46.672,12.999
609,Kärnten,K,Passau,9640,46.672,12.999
610,Kärnten,K,Gailberg,9640,46.672,12.999
611,Kärnten,K,Kreuzberg,9640,46.672,12.999
612,Kärnten,K,St. Jakob im Lesachtal,9651,46.6875,12.9389
613,Kärnten,K,Strajach,9651,46.6849,12.9377
614,Kärnten,K,Aigen,9651,46.6769,12.9206
615,Kärnten,K,Würda,9651,46.6962,12.8153
616,Kärnten,K,Nostra,9652,46.6781,12.8722
617,Kärnten,K,Birnbaum,9652,46.6847,12.8886
618,Kärnten,K,Wodmaier,9652,46.6837,12.8833
619,Kärnten,K,Mattling,9652,46.6881,12.8683
620,Kärnten,K,Kornat,9652,46.6908,12.8925
621,Kärnten,K,Podlanig,9652,46.6962,12.8153
622,Kärnten,K,Egg,9652,46.6962,12.8153
623,Kärnten,K,Niedergail,9653,46.6836,12.8383
624,Kärnten,K,Assing,9653,46.7075,12.8303
625,Kärnten,K,Obergail,9653,46.6958,12.8086
626,Kärnten,K,Liesing,9653,46.6928,12.8186
627,Kärnten,K,Durnthal,9653,46.6962,12.8153
628,Kärnten,K,Ladstatt,9653,46.6962,12.8153
629,Kärnten,K,Oberring,9653,46.6962,12.8153
630,Kärnten,K,Pallas,9653,46.6962,12.8153
631,Kärnten,K,Stabenthein,9653,46.6962,12.8153
632,Kärnten,K,Rüben,9653,46.6962,12.8153
633,Kärnten,K,Tscheltsch,9653,46.6962,12.8153
634,Kärnten,K,Klebas,9653,46.6962,12.8153
635,Kärnten,K,Wiesen,9654,46.7,12.7667
636,Kärnten,K,Tuffbad,9654,46.7236,12.7683
637,Kärnten,K,St. Lorenzen im Lesachtal,9654,46.7047,12.7839
638,Kärnten,K,Frohn,9654,46.6947,12.7661
639,Kärnten,K,Xaveriberg,9654,46.7119,12.745
640,Kärnten,K,Tiefenbach,9655,46.7,12.7333
641,Kärnten,K,Sterzen,9655,46.7,12.75
642,Kärnten,K,Guggenberg,9655,46.7167,12.7167
643,Kärnten,K,Moos,9655,46.6978,12.7511
644,Kärnten,K,Salach,9655,46.6962,12.8153
645,Kärnten,K,Raut,9655,46.7,12.7333
646,Kärnten,K,Maria Luggau,9655,46.7075,12.7397
647,Kärnten,K,Promeggen,9655,46.6962,12.8153
648,Kärnten,K,Poppichl,9020,46.6667,14.3
649,Kärnten,K,Niederdorf,9020,46.6167,14.4
650,Kärnten,K,Gottesbichl,9020,46.65,14.3667
651,Kärnten,K,Gundersdorf,9020,46.6556,14.3858
652,Kärnten,K,Walddorf,9020,46.6642,14.3169
653,Kärnten,K,Kreuzbichl,9020,46.6506,14.3539
654,Kärnten,K,Aich an der Straße,9020,46.6506,14.3539
655,Kärnten,K,Portendorf,9020,46.6506,14.3539
656,Kärnten,K,Farchern,9020,46.6506,14.3539
657,Kärnten,K,Poppichl,9061,46.6667,14.3
658,Kärnten,K,Tultschnig,9061,46.65,14.2333
659,Kärnten,K,Nußberg,9061,46.6566,14.345
660,Kärnten,K,Ziegelsdorf,9061,46.6703,14.2036
661,Kärnten,K,Dellach,9062,46.6667,14.2
662,Kärnten,K,Knasweg,9062,46.6783,14.1436
663,Kärnten,K,Kreggab,9062,46.6333,14.1833
664,Kärnten,K,Gradenegg,9062,46.6667,14.1667
665,Kärnten,K,Krainig,9062,46.6566,14.345
666,Kärnten,K,Ameisbichl,9062,46.6628,14.2167
667,Kärnten,K,Tigring,9062,46.6836,14.1867
668,Kärnten,K,Seigbichl,9062,46.6661,14.2111
669,Kärnten,K,Nußberg,9062,46.6833,14.2167
670,Kärnten,K,Rosenau,9062,46.6833,14.1833
671,Kärnten,K,St. Peter,9062,46.6566,14.345
672,Kärnten,K,Stallhofen,9062,46.6667,14.15
673,Kärnten,K,Goritschitzen,9062,46.65,14.2
674,Kärnten,K,Faning,9062,46.6861,14.2222
675,Kärnten,K,Ratzenegg,9062,46.65,14.1833
676,Kärnten,K,Pernach,9062,46.6667,14.1167
677,Kärnten,K,Arlsdorf,9062,46.6566,14.345
678,Kärnten,K,Obergöriach,9062,46.6678,14.1228
679,Kärnten,K,Wielen,9062,46.6566,14.345
680,Kärnten,K,Tuderschitz,9062,46.65,14.2
681,Kärnten,K,Ziegelsdorf,9062,46.6703,14.2036
682,Kärnten,K,Bärndorf,9062,46.665,14.1344
683,Kärnten,K,Polan,9062,46.6566,14.345
684,Kärnten,K,Moosburg,9062,46.6575,14.1747
685,Kärnten,K,Malleberg,9062,46.6566,14.345
686,Kärnten,K,Simislau,9062,46.6566,14.345
687,Kärnten,K,Freudenberg,9062,46.6566,14.345
688,Kärnten,K,Gabriel,9062,46.6566,14.345
689,Kärnten,K,Vögelitz,9062,46.6566,14.345
690,Kärnten,K,Windischbach,9062,46.6566,14.345
691,Kärnten,K,Prosintschach,9062,46.6566,14.345
692,Kärnten,K,Witsch,9062,46.6566,14.345
693,Kärnten,K,Windischbach-Gegend,9062,46.6566,14.345
694,Kärnten,K,Unterlinden,9062,46.6566,14.345
695,Kärnten,K,Untergöriach,9062,46.6566,14.345
696,Kärnten,K,Wrießnitz,9063,46.6833,14.3
697,Kärnten,K,Willersdorf,9063,46.7167,14.3833
698,Kärnten,K,Möderndorf,9063,46.7,14.3333
699,Kärnten,K,Arndorf,9063,46.6833,14.35
700,Kärnten,K,Töltschach,9063,46.6956,14.3672
701,Kärnten,K,Possau,9063,46.7,14.3833
702,Kärnten,K,Pörtschach am Berg,9063,46.6986,14.3194
703,Kärnten,K,Stuttern,9063,46.6811,14.3928
704,Kärnten,K,Zollfeld,9063,46.7,14.35
705,Kärnten,K,Maria Saal,9063,46.6808,14.3486
706,Kärnten,K,Kading,9063,46.6949,14.337
707,Kärnten,K,Meiselberg,9063,46.6566,14.345
708,Kärnten,K,St. Michael am Zollfeld,9063,46.7167,14.3833
709,Kärnten,K,Stuttern,9063,46.6811,14.3928
710,Kärnten,K,Ratzendorf,9063,46.6566,14.345
711,Kärnten,K,Karnburg,9063,46.6853,14.315
712,Kärnten,K,Meilsberg,9063,46.6566,14.345
713,Kärnten,K,Winklern,9063,46.6833,14.3667
714,Kärnten,K,Kuchling,9063,46.6566,14.345
715,Kärnten,K,Stegendorf,9063,46.6833,14.2833
716,Kärnten,K,Rosendorf,9063,46.6566,14.345
717,Kärnten,K,Lind,9063,46.6566,14.345
718,Kärnten,K,Dellach,9063,46.6566,14.345
719,Kärnten,K,Gröblach,9063,46.6566,14.345
720,Kärnten,K,Wutschein,9063,46.6566,14.345
721,Kärnten,K,Thurn,9063,46.6566,14.345
722,Kärnten,K,Techmannsdorf,9063,46.6566,14.345
723,Kärnten,K,Sagrad,9063,46.6566,14.345
724,Kärnten,K,Höfern,9063,46.6566,14.345
725,Kärnten,K,Hart,9063,46.6566,14.345
726,Kärnten,K,Rotheis,9063,46.6566,14.345
727,Kärnten,K,Bergl,9063,46.6566,14.345
728,Kärnten,K,Zell,9063,46.6566,14.345
729,Kärnten,K,Judendorf,9063,46.6566,14.345
730,Kärnten,K,Lassendorf,9064,46.6725,14.4178
731,Kärnten,K,St. Thomas,9064,46.6667,14.4
732,Kärnten,K,Zeiselberg,9064,46.65,14.3833
733,Kärnten,K,Reigersdorf,9064,46.65,14.4
734,Kärnten,K,Gammersdorf,9064,46.6925,14.4136
735,Kärnten,K,Freudenberg,9064,46.7,14.45
736,Kärnten,K,Wutschein,9064,46.6667,14.45
737,Kärnten,K,Deinsdorf,9064,46.6667,14.4167
738,Kärnten,K,Geiersdorf,9064,46.6833,14.4333
739,Kärnten,K,Matzendorf,9064,46.6566,14.345
740,Kärnten,K,Pischeldorf,9064,46.6833,14.45
741,Kärnten,K,Treffelsdorf,9064,46.7,14.4
742,Kärnten,K,Timenitz,9064,46.6833,14.4167
743,Kärnten,K,Hollern,9064,46.6566,14.345
744,Kärnten,K,Latschach,9064,46.7134,14.4389
745,Kärnten,K,Dürnfeld,9064,46.6566,14.345
746,Kärnten,K,Sillebrücke,9064,46.6667,14.4333
747,Kärnten,K,Großgörtschach,9064,46.6566,14.345
748,Kärnten,K,Zinsdorf,9064,46.65,14.4167
749,Kärnten,K,Ottmanach,9064,46.7011,14.4311
750,Kärnten,K,Christofberg,9064,46.6566,14.345
751,Kärnten,K,St. Martin,9064,46.6566,14.345
752,Kärnten,K,Vellach,9064,46.6566,14.345
753,Kärnten,K,St. Lorenzen,9064,46.6566,14.345
754,Kärnten,K,Haag,9064,46.6566,14.345
755,Kärnten,K,Eibelhof,9064,46.6566,14.345
756,Kärnten,K,Schöpfendorf,9064,46.6566,14.345
757,Kärnten,K,Kleingörtschach,9064,46.6566,14.345
758,Kärnten,K,Leibnitz,9064,46.6566,14.345
759,Kärnten,K,Pirk,9064,46.6566,14.345
760,Kärnten,K,Magdalensberg,9064,46.6566,14.345
761,Kärnten,K,Eixendorf,9064,46.6566,14.345
762,Kärnten,K,Göriach,9064,46.6566,14.345
763,Kärnten,K,Kronabeth,9064,46.6566,14.345
764,Kärnten,K,Radsberg / Radiše,9065,46.5872,14.4189
765,Kärnten,K,Untermieger,9065,46.5833,14.4333
766,Kärnten,K,Zwanzgerberg,9065,46.5833,14.35
767,Kärnten,K,Kohldorf,9065,46.5667,14.45
768,Kärnten,K,Obitschach,9065,46.6566,14.345
769,Kärnten,K,Berg,9065,46.5833,14.45
770,Kärnten,K,Priedl,9065,46.6566,14.345
771,Kärnten,K,Rain,9065,46.6053,14.3861
772,Kärnten,K,Kosasmojach,9065,46.5689,14.4308
773,Kärnten,K,Saager,9065,46.5667,14.4667
774,Kärnten,K,Kreuth / Rute,9065,46.575,14.4269
775,Kärnten,K,Moosberg,9065,46.6566,14.345
776,Kärnten,K,Schwarz / Dvorec,9065,46.5667,14.3833
777,Kärnten,K,Ebenthal,9065,46.6081,14.3642
778,Kärnten,K,Rottenstein,9065,46.5667,14.4167
779,Kärnten,K,Reichersdorf,9065,46.6,14.3667
780,Kärnten,K,Mieger,9065,46.6566,14.345
781,Kärnten,K,Obermieger,9065,46.5833,14.4333
782,Kärnten,K,Kossiach / Kozje,9065,46.5678,14.4178
783,Kärnten,K,Tutzach / Tuce,9065,46.6566,14.345
784,Kärnten,K,Werouzach / Verovce,9065,46.5833,14.3833
785,Kärnten,K,Goritschach,9065,46.5667,14.4
786,Kärnten,K,Zetterei,9065,46.6566,14.345
787,Kärnten,K,Pfaffendorf,9065,46.6,14.3833
788,Kärnten,K,Lipizach / Lipice,9065,46.6566,14.345
789,Kärnten,K,Haber,9065,46.6566,14.345
790,Kärnten,K,Rosenegg,9065,46.6566,14.345
791,Kärnten,K,Hinterberg,9065,46.6566,14.345
792,Kärnten,K,Gradnitz,9065,46.6566,14.345
793,Kärnten,K,Zell,9065,46.6,14.4
794,Kärnten,K,Sabuatach,9065,46.5836,14.4683
795,Kärnten,K,Gurnitz,9065,46.6,14.3833
796,Kärnten,K,Köttmannsdorf,9071,46.5614,14.2339
797,Kärnten,K,Tretram,9071,46.5667,14.2667
798,Kärnten,K,Wurdach,9071,46.5667,14.2
799,Kärnten,K,Trabesing,9071,46.5653,14.2531
800,Kärnten,K,St. Margarethen,9071,46.5662,14.1898
801,Kärnten,K,Tschachoritsch,9071,46.55,14.2167
802,Kärnten,K,Plöschenberg,9071,46.5662,14.1898
803,Kärnten,K,Tschrestal,9071,46.5636,14.2
804,Kärnten,K,Preliebl,9071,46.5662,14.1898
805,Kärnten,K,Neusaß,9071,46.5511,14.1869
806,Kärnten,K,Mostitz,9071,46.5662,14.1898
807,Kärnten,K,Am Teller,9071,46.5662,14.1898
808,Kärnten,K,St. Gandolf,9071,46.5662,14.1898
809,Kärnten,K,Moschenitzen / Mošcenica,9072,46.5397,14.1539
810,Kärnten,K,Zedras / Sodražava,9072,46.5667,14.15
811,Kärnten,K,Bach / Potok,9072,46.55,14.15
812,Kärnten,K,Rupertiberg / Na Gori,9072,46.55,14.1
813,Kärnten,K,Ludmannsdorf / Bilcovs,9072,46.5414,14.1343
814,Kärnten,K,Großkleinberg / Mala gora,9072,46.55,14.15
815,Kärnten,K,Muschkau / Muškava,9072,46.5333,14.1833
816,Kärnten,K,Pugrad / Podgrad,9072,46.5662,14.1898
817,Kärnten,K,Niederdörfl / Spodnja vesca,9072,46.5369,14.1747
818,Kärnten,K,Wellersdorf / Velinja vas,9072,46.5662,14.1898
819,Kärnten,K,Lukowitz / Kovice,9072,46.55,14.1
820,Kärnten,K,Fellersdorf / Bilnjovs,9072,46.5333,14.1583
821,Kärnten,K,Strein / Stranje,9072,46.5662,14.1898
822,Kärnten,K,Oberdörfl / Zgornja vesca,9072,46.5662,14.1898
823,Kärnten,K,Franzendorf / Branca vas,9072,46.5662,14.1898
824,Kärnten,K,Selkach / Želuce,9072,46.5662,14.1898
825,Kärnten,K,Edling / Kajzaze,9072,46.5662,14.1898
826,Kärnten,K,Rotschitzen,9073,46.5726,14.2618
827,Kärnten,K,Schwanein,9073,46.5662,14.1898
828,Kärnten,K,Lambichl,9073,46.5667,14.2667
829,Kärnten,K,Thal,9073,46.5662,14.1898
830,Kärnten,K,Aich,9073,46.5667,14.2667
831,Kärnten,K,Tretram,9073,46.5667,14.2667
832,Kärnten,K,Maiernigg,9073,46.5662,14.1898
833,Kärnten,K,St. Margarethen,9074,46.5662,14.1898
834,Kärnten,K,Dobein,9074,46.5722,14.1542
835,Kärnten,K,Linden,9074,46.6,14.15
836,Kärnten,K,Höflein,9074,46.5833,14.2167
837,Kärnten,K,Höhe,9074,46.5978,14.1431
838,Kärnten,K,Reauz,9074,46.5662,14.1898
839,Kärnten,K,Pertitschach,9074,46.5897,14.2231
840,Kärnten,K,Plescherken,9074,46.5833,14.1333
841,Kärnten,K,Rauth,9074,46.5662,14.1898
842,Kärnten,K,Leisbach,9074,46.5942,14.2311
843,Kärnten,K,Plaschischen,9074,46.5833,14.1667
844,Kärnten,K,Keutschach,9074,46.5931,14.1889
845,Kärnten,K,Dobeinitz,9074,46.5833,14.1833
846,Kärnten,K,Schelesnitz,9074,46.5662,14.1898
847,Kärnten,K,St. Nikolai,9074,46.5908,14.2106
848,Kärnten,K,Reifnitz,9081,46.6072,14.1817
849,Kärnten,K,Sekirn,9081,46.6118,14.1724
850,Kärnten,K,Raunach,9081,46.6118,14.1724
851,Kärnten,K,St. Anna,9081,46.6118,14.1724
852,Kärnten,K,Maria Wörth,9082,46.6164,14.1631
853,Kärnten,K,Unterdellach,9082,46.6118,14.1724
854,Kärnten,K,Oberdellach,9082,46.6118,14.1724
855,Kärnten,K,Rain,9130,46.6333,14.4167
856,Kärnten,K,Linsenberg,9130,46.6667,14.4667
857,Kärnten,K,Krobathen,9130,46.6903,14.4864
858,Kärnten,K,Pubersdorf,9130,46.6511,14.4292
859,Kärnten,K,Leibsdorf,9130,46.65,14.4667
860,Kärnten,K,Haidach,9130,46.6397,14.4286
861,Kärnten,K,St. Johann,9130,46.5782,14.5256
862,Kärnten,K,Lanzendorf,9130,46.65,14.45
863,Kärnten,K,Pischeldorf,9130,46.6833,14.45
864,Kärnten,K,St. Michael ob der Gurk,9130,46.6833,14.5
865,Kärnten,K,Annamischl,9130,46.5782,14.5256
866,Kärnten,K,Eiersdorf,9130,46.65,14.5167
867,Kärnten,K,Wabelsdorf,9130,46.66,14.5203
868,Kärnten,K,Wirtschach,9130,46.5782,14.5256
869,Kärnten,K,Poggersdorf,9130,46.65,14.45
870,Kärnten,K,Kreuth,9130,46.5782,14.5256
871,Kärnten,K,Ströglach,9130,46.5782,14.5256
872,Kärnten,K,Goritschach,9130,46.5782,14.5256
873,Kärnten,K,Raunachmoos,9130,46.5782,14.5256
874,Kärnten,K,Eibelhof,9130,46.5782,14.5256
875,Kärnten,K,Kreuzergegend-West,9130,46.5782,14.5256
876,Kärnten,K,Erlach,9130,46.5782,14.5256
877,Kärnten,K,Kreuzergegend-Ost,9130,46.5782,14.5256
878,Kärnten,K,Ameisbichl,9130,46.5782,14.5256
879,Kärnten,K,Grafenstein,9131,46.6,14.4667
880,Kärnten,K,Thon,9131,46.63,14.4803
881,Kärnten,K,Pirk,9131,46.6167,14.4333
882,Kärnten,K,Oberwuchel,9131,46.6333,14.45
883,Kärnten,K,Skarbin,9131,46.5833,14.4833
884,Kärnten,K,Klein Venedig,9131,46.6333,14.4833
885,Kärnten,K,Unterwuchel,9131,46.6167,14.45
886,Kärnten,K,Froschendorf,9131,46.6167,14.4833
887,Kärnten,K,Saager,9131,46.5667,14.4667
888,Kärnten,K,Lind,9131,46.6167,14.5
889,Kärnten,K,Sabuatach,9131,46.5836,14.4683
890,Kärnten,K,Haidach,9131,46.6397,14.4286
891,Kärnten,K,Althofen,9131,46.6167,14.5
892,Kärnten,K,Haidach,9131,46.6397,14.4286
893,Kärnten,K,Schloss Rain,9131,46.5782,14.5256
894,Kärnten,K,Dolina,9131,46.6386,14.4475
895,Kärnten,K,Gumisch,9131,46.6,14.5
896,Kärnten,K,Tainacherfeld,9131,46.5782,14.5256
897,Kärnten,K,Truttendorf,9131,46.61,14.4331
898,Kärnten,K,St. Peter,9131,46.5782,14.5256
899,Kärnten,K,Replach,9131,46.5782,14.5256
